4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3254.733874	5187.118625
3804.372191	5940.273921
5779.505438	8755.560228
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
5328.051453	8129.359431
3254.733874	5187.118625
5757.415821	8719.537579
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
5328.051453	8129.359431
3760.382390	5981.755115
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
8058.433208	12428.200431
5328.051453	8129.359431
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3254.733874	5187.118625
8058.433208	12428.200431
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
6114.390368	9246.479272
3799.180361	6357.069836
3254.733874	5187.118625
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
5328.051453	8129.359431
3254.733874	5187.118625
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
3254.733874	5187.118625
4830.008009	7801.755017
4830.008009	7801.755017
3254.733874	5187.118625
4830.008009	7801.755017
3892.249186	6489.992823
5328.051453	8129.359431
5328.051453	8129.359431
3804.372191	5940.273921
6114.390368	9246.479272
3254.733874	5187.118625
6114.390368	9246.479272
3799.180361	6357.069836
3799.180361	6357.069836
3892.249186	6489.992823
8058.433208	12428.200431
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
3760.382390	5981.755115
4830.008009	7801.755017
3804.372191	5940.273921
6114.390368	9246.479272
4830.008009	7801.755017
3892.249186	6489.992823
5328.051453	8129.359431
5908.068004	8937.468994
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
3892.249186	6489.992823
3760.382390	5981.755115
3892.249186	6489.992823
4830.008009	7801.755017
6114.390368	9246.479272
4830.008009	7801.755017
5328.051453	8129.359431
3760.382390	5981.755115
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3760.382390	5981.755115
5779.505438	8755.560228
3799.180361	6357.069836
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5779.505438	8755.560228
3799.180361	6357.069836
5779.505438	8755.560228
8058.433208	12428.200431
3254.733874	5187.118625
4830.008009	7801.755017
8058.433208	12428.200431
6114.390368	9246.479272
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
3799.180361	6357.069836
5328.051453	8129.359431
3760.382390	5981.755115
3892.249186	6489.992823
5328.051453	8129.359431
5328.051453	8129.359431
3804.372191	5940.273921
3892.249186	6489.992823
3804.372191	5940.273921
3254.733874	5187.118625
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
5328.051453	8129.359431
4830.008009	7801.755017
3892.249186	6489.992823
3760.382390	5981.755115
3892.249186	6489.992823
6114.390368	9246.479272
5328.051453	8129.359431
3892.249186	6489.992823
4830.008009	7801.755017
6114.390368	9246.479272
3892.249186	6489.992823
8058.433208	12428.200431
3760.382390	5981.755115
4830.008009	7801.755017
8058.433208	12428.200431
5779.505438	8755.560228
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
6114.390368	9246.479272
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
6114.390368	9246.479272
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
3804.372191	5940.273921
3804.372191	5940.273921
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
3892.249186	6489.992823
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
6114.390368	9246.479272
5779.505438	8755.560228
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
5779.505438	8755.560228
8058.433208	12428.200431
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
5757.415821	8719.537579
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
6114.390368	9246.479272
6114.390368	9246.479272
5757.415821	8719.537579
4830.008009	7801.755017
3804.372191	5940.273921
6114.390368	9246.479272
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
3804.372191	5940.273921
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
3254.733874	5187.118625
4830.008009	7801.755017
3760.382390	5981.755115
5328.051453	8129.359431
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
5328.051453	8129.359431
6114.390368	9246.479272
4830.008009	7801.755017
5328.051453	8129.359431
3254.733874	5187.118625
3892.249186	6489.992823
5328.051453	8129.359431
3760.382390	5981.755115
5757.415821	8719.537579
5328.051453	8129.359431
5757.415821	8719.537579
4830.008009	7801.755017
5757.415821	8719.537579
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
6114.390368	9246.479272
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
3892.249186	6489.992823
3892.249186	6489.992823
5328.051453	8129.359431
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
8058.433208	12428.200431
